year,office,program,program_name
2011,1800,202,Defensa de la Libertad Individual
2011,1800,203,Defensa de los Derechos Reales y Personales
2011,1800,204,Defensa de los Derechos del Trabajador
2011,1800,205,Servicios  Preventivos Psico-Sociales
2011,1800,206,Servicios de Mediación y Conciliación
2011,1800,301,Gastos Imprevistos
2011,1900,101,Dirección Superior
2011,1900,102,Administración General
2011,1900,103,Unidad Financiera Institucional
2011,1900,201,Monitoreo y Protección de los Derechos Humanos
2011,1900,202,"Educación, Promoción e Investigación de los Derechos Humanos"
2011,1900,301,Gastos Imprevistos
2011,2300,101,Dirección Superior
2011,2300,102,Administración General
2011,2300,103,Unidad Financiera Institucional
2011,2300,104,Planificación Estratégica
2011,2300,105,Asuntos Jurídicos
2011,2300,201,"Prevención, Control y Extinción de Incendios"
2011,2300,202,"Protección Civil, Prevención y Mitigación de Desastres"
2011,2300,301,Gobernaciones Departamentales
2011,2300,401,Servicio Postal
2011,2300,402,Publicaciones e Impresiones
2011,2300,403,Evaluación de Espectáculos Públicos
2011,2300,404,Registro de Asociaciones y Fundaciones sin Fines de Lucro
2011,2300,405,Centros de Gobierno
2011,2300,501,Gastos Imprevistos
2011,2300,601,Apoyo a Familias Damnificadas
2011,2300,602,Fortalecimiento de las Comisiones de Protección Civil
2011,2300,603,Mejoramiento  de la AlertaTemprana
2011,2300,604,Fortalecimiento de las Gobernaciones
2011,2300,605,"Fortalecimiento MIGOB, Protección Civil y Bomberos"
2011,2300,701,Construcción de Estación de Bomberos de El Salvador
2011,2303,101,Dirección Superior
2011,2303,102,Administración General
2011,2303,201,Servicio Financiero a Municipalidades
2011,2303,202,Servicio de Especies Municipales
2011,2303,203,Servicio de Capacitación y Asistencia Técnica a Municipalidades
2011,2303,301,Otorgamiento de Préstamos
2011,2303,401,Amortización de Cuotas y Pago de Intereses de Préstamos
2011,2303,501,Fortalecimiento de Gobiernos Locales
2011,2400,101,Dirección Superior
2011,2400,102,Administración General
2011,2400,103,Administración Financiera
2011,2400,104,Planificación
2011,2400,201,Prevención y Participación Ciudadana
2011,2400,202,Centros Intermedios
2011,2400,203,Instituto Toxicológico
2011,2400,204,Comisión Nacional Antidrogas
2011,2400,301,Técnica Jurídica
2011,2400,302,Indice Legislativo y Biblioteca Jurídica
2011,2400,303,Seguimiento a la Aplicación de la Ley
2011,2400,304,Academia Internacional para el Cumplimiento de la Ley (ILEA)
2011,2400,305,Justicia Restaurativa
2011,2400,401,"Documentación, Control Migratorio y Extranjería"
2011,2400,501,Dirección y Administración
2011,2400,502,Eficacia Policial
2011,2400,503,Servicio de Inspectoría
2011,2400,601,Reclusión y Rehabilitación
2011,2400,701,Academia Nacional de Seguridad Pública-Gastos Corrientes
2011,2400,702,Unidad Técnica Ejecutiva-Gastos Corrientes
2011,2400,703,"Fundación para la Democracia, Seguridad y Paz (FUNDEMOSPAZ)"
2011,2400,801,"Reparación, Remodelación, Construcción y Equipamiento"
2011,2400,802,Contrapartida pago de IVA Préstamo BCIE
2011,2400,901,"Construcción, Reparación, Remodelación y Equipamiento de Centros Penales"
2011,2400,1001,Construcción y Equipamiento de las Instalaciones de la Academia Internacional para el Cumplimiento de la Ley (ILEA -SS)
2011,2400,1002,Prevención Comunitaria y Reinserción Juvenil (BCIE 2015)
2011,2400,1003,Contrapartida Préstamo BCIE
2011,2400,1101,Gastos Imprevistos
2011,2401,101,Dirección Superior
2011,2401,102,Administración General
2011,2401,201,Formación Académica
2011,2402,101,Dirección Superior
2011,2402,102,Administración y Finanzas
2011,2402,103,Gerencia Programa de Protección
2011,2402,201,Educación Pública y Reforma Legal
2011,2402,202,Planificación y Fortalecimiento Institucional
2011,2402,203,Medios de Comunicación
2011,3100,101,Dirección Superior
2011,3100,102,Apoyo a la Gestión Institucional
2011,3100,103,Administración Descentralizada
2011,3100,201,Apoyo al Desarrollo de la Educación
2011,3100,301,Apoyo al Desarrollo de la Ciencia y la Tecnología
2011,3100,401,Atención a Educación Inicial
2011,3100,402,Atención a Educación Parvularia
2011,3100,403,Atención a Educación Parvularia Administrada por la Comunidad
2011,3100,501,Atención a Educación Básica
2011,3100,502,Atención a Educación Básica Administrada por la Comunidad
2011,3100,601,Atención a Educación Media
2011,3100,602,Atención a Educación Media Administrada por la Comunidad
2011,3100,701,Universidad de El Salvador
2011,3100,702,Caja Mutual de los empleados del Ministerio de Educación
2011,3100,703,Universidad de El Salvador (Compensación de Becas)
2011,3100,704,Instituto Salvadoreño para el Desarrollo Integral de la Niñez y la Adolescencia
2011,3100,705,Implementadoras de Programas Educativos
2011,3100,706,Subsidio a Otras Entidades
2011,3100,707,Consejo Nacional de la Niñez y de la Adolescencia
2011,3100,801,Gastos Imprevistos
2011,3100,901,Fortalecimiento de la Cohesión Social en el Sector Educativo de El Salvador (Pro-EDUCA)
2011,3100,902,"Espacios Educativos Agradables, Armónicos y Seguros para el Sistema Educativo en El Salvador"
2011,3100,903,Programa de Conversión de Deuda de El Salvador frente a España
2011,3100,1001,"Construcción, Reconstrucción y Rehabilitación de Infraestructura Educativa"
2011,3100,1101,Atención a Centros Educativos Afectados por la Depresión Tropical 12E (Emergencia Nacional)
2011,3100,5101,Infraestructura Educativa
2011,3100,5102,Fortalecimiento a la Universidad de El Salvador
2011,3105,101,Dirección Superior
2011,3105,102,Asesoría Técnica
2011,3105,103,Administración General
2011,3105,104,Administración Financiera
2011,3105,201,Pago de Seguros
2011,3105,202,Afiliación
2011,3105,301,Depósitos Bancarios y Compra de Valores
2011,3105,401,"Adquisición, Construcción y Mejoras de Inmuebles"
2011,3106,101,Administración General
2011,3106,201,Admisión y Protección Inicial de Menores y Adolescentes
2011,3106,202,Promoción Comunitaria de los Derechos de la Niñez
2011,3106,203,"Autorización, Inscripción, Vigilancia y Evaluación de Entidades que se dedican a la Protección y Atención al Menor"
2011,3106,204,Inserción Social de la Adolescencia
2011,3106,301,"Reparación, Construcción y Reconstrucción de Infraestructura"
2011,3107,101,Dirección Superior y Administración
2011,3107,102,Administración Médica
2011,3107,201,Servicios Médicos y Hospitalarios
2011,3107,202,Prestaciones y Beneficios Magisteriales
2011,3107,301,Administración de Inversión Financiera
2011,3200,101,Dirección Superior
2011,3200,102,Administración General
2011,3200,103,Gestión Técnico Normativa
2011,3200,201,"Gestión Técnica Administrativa, Región Occidental"
2011,3200,202,"Gestión Técnica Administrativa, Región Central"
2011,3200,203,"Gestión Técnica Administrativa, Región Metropolitana"
2011,3200,204,"Gestión Técnica Administrativa, Región Paracentral"
2011,3200,205,"Gestión Técnica Administrativa, Región Oriental"
2011,3200,206,"Atención a la Persona, Región Occidental"
2011,3200,207,"Atención a la Persona, Región Central"
2011,3200,208,"Atención a la Persona, Región Metropolitana"
2011,3200,209,"Atención a la Persona, Región Paracentral"
2011,3200,210,"Atención a la Persona, Región Oriental"
2011,3200,211,"Atención al Medio, Región Occidental"
2011,3200,212,"Atención al Medio, Región Central"
2011,3200,213,"Atención al Medio, Región Metropolitana"
2011,3200,214,"Atención al Medio, Región Paracentral"
2011,3200,215,"Atención al Medio, Región Oriental"
2011,3200,216,Redes Integrales e Integradas de Servicios de Salud
2011,3200,301,Hospital Nacional Rosales
2011,3200,302,"Hospital Nacional ""Benjamin Bloom"""
2011,3200,303,"Hospital Nacional de Maternidad ""Dr. Raúl Argüello Escolán"""
2011,3200,304,"Hospital Nacional Psiquiátrico ""Dr. José Molina Martínez"""
2011,3200,305,"Hospital Nacional de Neumología y Medicina Familiar ""Dr. José Antonio Saldaña"", San Salvador"
2011,3200,306,"Hospital Nacional ""San Juan de Dios"", Santa Ana"
2011,3200,307,"Hospital Nacional ""Francisco Menéndez"", Ahuachapán"
2011,3200,308,"Hospital Nacional ""Dr. Jorge Mazzini Villacorta"", Sonsonate"
2011,3200,309,"Hospital Nacional ""Dr. Luis Edmundo Vásquez"", Chalatenango"
2011,3200,310,"Hospital Nacional ""San Rafael"", Santa Tecla, La libertad"
2011,3200,311,"Hospital Nacional ""Santa Gertrudis"", San Vicente"
2011,3200,312,"Hospital Nacional ""Santa Teresa"", Zacatecoluca"
2011,3200,313,"Hospital Nacional ""San Juan de Dios"", San Miguel"
2011,3200,314,"Hospital Nacional ""San Pedro"", Usulután"
2011,3200,315,"Hospital Nacional ""Dr. Juan José Fernández"", Zacamil"
2011,3200,316,"Hospital Nacional ""Enfermera Angélica Vidal de Najarro"", San Bartolo, San Salvador"
2011,3200,317,"Hospital Nacional ""Nuestra Señora de Fátima"", Cojutepeque, Cuscatlan"
2011,3200,318,Hospital Nacional de La Unión
2011,3200,319,Hospital Nacional de Ilobasco
2011,3200,320,Hospital Nacional de Nueva Guadalupe
2011,3200,321,"Hospital Nacional ""Monseñor Oscar Arnulfo Romero y Galdamez"" Ciudad Barrios, San Miguel"
2011,3200,322,Hospital Nacional de Sensuntepeque
2011,3200,323,Hospital Nacional de Chalchuapa
2011,3200,324,"Hospital Nacional ""Arturo Morales"", Metapán, Santa Ana"
2011,3200,325,"Hospital Nacional ""Dr. Héctor Antonio Hernández Flores"", San Francisco Gotera, Morazán"
2011,3200,326,Hospital Nacional de Santa Rosa de Lima
2011,3200,327,Hospital Nacional de Nueva Concepción
2011,3200,328,"Hospital Nacional ""Dr. Jorge Arturo Mena"", Santiago de Maria, Usulután"
2011,3200,329,Hospital Nacional de Jiquilisco
2011,3200,330,Hospital Nacional de Suchitoto
2011,3200,331,Instituto Salvadoreño de Rehabilitación de Inválidos
2011,3200,332,"Hogar de Ancianos ""Narcisa Castillo"", Santa Ana"
2011,3200,333,Cruz Roja Salvadoreña
2011,3200,334,Subsidios Varios
2011,3200,335,Fondo Solidario para la Salud
2011,3200,401,Gastos Imprevistos
2011,3200,501,"Construcción, Reconstrucción, Ampliación y Equipamiento de Establecimientos de Salud"
2011,3200,502,"Programa de Reconstrucción de Hospitales y Ampliación de los Servicios de Salud, Prestamo BIRF No.7084-ES"
2011,3200,503,"Programa Integrado de Salud, Préstamo BID No.2347/OC-ES"
2011,3200,601,Reconstruccion y Rehabilitacion de infraestructura Sanitaria dañada por el Huracan IDA
2011,3200,701,Atenciones de Salud por Daños Causados por la Depresion Tropical 12E
2011,3200,5101,Infraesturctura Hospitalaria
2011,3201,101,Dirección Superior y Administración
2011,3201,201,Atención Ambulatoria
2011,3201,202,Atención Hospitalaria
2011,3202,101,Dirección Superior y Administración
2011,3202,201,Atención Ambulatoria
2011,3202,202,Atención Hospitalaria
2011,3203,101,Dirección Superior y Administración
2011,3203,201,Atención  Ambulatoria
2011,3203,202,Atención Hospitalaria
2011,3204,101,Dirección Superior y Administración
2011,3204,201,Atención Ambulatoria
2011,3204,202,Atención Hospitalaria
2011,3205,101,Direccion Superior y Administración
2011,3205,201,Atención Ambulatoria
2011,3205,202,Atención Hospitalaria
2011,3206,101,Dirección Superior y Administración
2011,3206,201,Atención Ambulatoria
2011,3206,202,Atención Hospitalaria
2011,3207,101,Dirección Superior y Administración
2011,3207,201,Atención Ambulatoria
2011,3207,202,Atención Hospitalaria
2011,3208,101,Dirección Superior y Administración
2011,3208,201,Atención Ambulatoria
2011,3208,202,Atención Hospitalaria
2011,3209,101,Dirección Superior y Administración
2011,3209,201,Atención Ambulatoria
2011,3209,202,Atención Hospitalaria
2011,3210,101,Dirección Superior y Administración
2011,3210,201,Atención Ambulatoria
2011,3210,202,Atención Hospitalaria
2011,3211,101,Dirección Superior y Administración
2011,3211,201,Atención Ambulatoria
2011,3211,202,Atención Hospitalaria
2011,3212,101,Dirección Superior y Administración
2011,3212,201,Atención Ambulatoria
2011,3212,202,Atención Hospitalaria
2011,3213,101,Dirección Superior y Administración
2011,3213,201,Atención Ambulatoria
2011,3213,202,Atención Hospitalaria
2011,3214,101,Dirección Superior y Administración
2011,3214,201,Atención Ambulatoria
2011,3214,202,Atención Hospitalaria
2011,3215,101,Dirección Superior y Administración
2011,3215,201,Atención Ambulatoria
2011,3215,202,Atención Hospitalaria
2011,3216,101,Dirección Superior y Administración
2011,3216,201,Atención Ambulatoria
2011,3216,202,Atención  Hospitalaria
2011,3217,101,Dirección Superior y Administración
2011,3217,201,Atención Ambulatoria
2011,3217,202,Atención Hospitalaria
2011,3218,101,Dirección Superior y Administración
2011,3218,201,Atención Ambulatoria
2011,3218,202,Atención Hospitalaria
2011,3219,101,Dirección Superior  y Administración
2011,3219,201,Atención Ambulatoria
2011,3219,202,Atención Hospitalaria
2011,3220,101,Dirección Superior y Administración
2011,3220,201,Atención Ambulatoria
2011,3220,202,Atención Hospitalaria
2011,3221,101,Dirección Superior y Administración
2011,3221,201,Atención Ambulatoria
2011,3221,202,Atención Hospitalaria
2011,3222,101,Dirección Superior y Administración
2011,3222,201,Atención Ambulatoria
2011,3222,202,Atención Hospitalaria
2011,3223,101,Dirección Superior y Administración
2011,3223,201,Atención Ambulatoria
2011,3223,202,Atención Hospitalaria
2011,3224,101,Dirección Superior y Administración
2011,3224,201,Atención Ambulatoria
2011,3224,202,Atención Hospitalaria
2011,3225,101,Dirección  Superior  y Administración
2011,3225,201,Atención Ambulatoria
2011,3225,202,Atención Hospitalaria
2011,3226,101,Dirección Superior y Administración
2011,3226,201,Atención  Ambulatoria
2011,3226,202,Atención Hospitalaria
2011,3227,101,Dirección Superior y Administración
2011,3227,201,Atención Ambulatoria
2011,3227,202,Atención Hospitalaria
2011,3228,101,Dirección Superior y Administración
2011,3228,201,Atención Ambulatoria
2011,3228,202,Atención Hospitalaria
2011,3229,101,Dirección Superior y Administración
2011,3229,201,Atención Ambulatoria
2011,3229,202,Atención Hospitalaria
2011,3230,101,Dirección  Superior y   Administración
2011,3230,201,Atención  Ambulatoria
2011,3230,202,Atención  Hospitalaria
2011,3231,101,Dirección Superior y Administración
2011,3231,201,Servicios de Salud
2011,3232,101,Dirección Superior y Administración
2011,3232,201,Rehabilitación Integral
2011,3233,101,Dirección y Administración
2011,3233,102,Cuidado Integral de Ancianos
2011,3234,101,Dirección Superior y Administración
2011,3234,201,Servicios de Emergencia
2011,3235,101,Dirección y Administración
2011,3235,201,Ampliación de Cobertura en las Redes Integradas e Integrales de Servicios de Salud
2011,3235,202,Atención a la Salud Integral Materno Infantil
2011,3235,203,Atención de Emergencias y Urgencias Médicas
2011,3235,204,Promoción de la Salud y Prevención de Enfermedades
2011,3235,205,Provisión de Medicamentos e Insumos Médicos
2011,3300,101,Dirección Superior
2011,3300,102,Dirección Administrativa
2011,3300,201,Asistencia Laboral
2011,3300,202,Vigilancia del Cumplimiento de Leyes Laborales
2011,3300,203,Previsión Social y Gestión de Empleo
2011,3300,204,Regionalización
2011,3300,301,Instituto Salvadoreño de Fomento Cooperativo
2011,3300,302,Fondo de Protección de Lisiados y Discapacitados a Consecuencia del Conflicto Armado
2011,3300,401,Gastos imprevistos
2011,3300,501,"Construcción, Reconstrucción y Equipamiento Básico."
2011,3301,101,Dirección y Administración
2011,3301,102,Fomento y Asistencia Técnica
2011,3301,103,Vigilancia y Fiscalización
2011,3302,101,Dirección de Gestión y Planeación
2011,3302,102,Administración y Finanzas
